"Feature_ID","Symbol"
"UGT2B7","UGT2B7"
"UGT2B10","UGT2B10"
"UGT2B15","UGT2B15"
"UGT2B17","UGT2B17"
"UGT8","UGT8"
"UMOD","UMOD"
"UCK2","UCK2"
"UMPS","UMPS"
"COL14A1","COL14A1"
"UNG","UNG"
"USP4","USP4"
"NR1H2","NR1H2"
"UPP1","UPP1"
"UPK2","UPK2"
"VPS51","VPS51"
"UPK3A","UPK3A"
"UQCRB","UQCRB"
"UQCRC1","UQCRC1"
"UQCRC2","UQCRC2"
"UQCRFS1","UQCRFS1"
"UQCRH","UQCRH"
"UROD","UROD"
"UROS","UROS"
"USF1","USF1"
"USF2","USF2"
"USP1","USP1"
"USH2A","USH2A"
"MRPL49","MRPL49"
"CLRN1","CLRN1"
"UTRN","UTRN"
"KDM6A","KDM6A"
"UTY","UTY"
"UVRAG","UVRAG"
"VARS1","VARS1"
"VASP","VASP"
"VAV1","VAV1"
"ZNHIT2","ZNHIT2"
"VAV2","VAV2"
"VBP1","VBP1"
"VCAM1","VCAM1"
"VCL","VCL"
"VCP","VCP"
"VDAC1","VDAC1"
"VDAC2","VDAC2"
"VDAC3","VDAC3"
"VDR","VDR"
"VEGFA","VEGFA"
"VEGFB","VEGFB"
"VEGFC","VEGFC"
"VGF","VGF"
"VHL","VHL"
"VIL1","VIL1"
"EZR","EZR"
"VIM","VIM"
"VIP","VIP"
"VIPR1","VIPR1"
"VIPR2","VIPR2"
"VLDLR","VLDLR"
"BEST1","BEST1"
"MPPED2","MPPED2"
"VPREB1","VPREB1"
"TRPV1","TRPV1"
"VRK1","VRK1"
"VRK2","VRK2"
"VSNL1","VSNL1"
"VTN","VTN"
"MYRF","MYRF"
"VWF","VWF"
"WARS1","WARS1"
"WAS","WAS"
"ZAN","ZAN"
"WIPF1","WIPF1"
"EIF4H","EIF4H"
"TMEM258","TMEM258"
"CLIP2","CLIP2"
"LAT2","LAT2"
"CORO2A","CORO2A"
"WEE1","WEE1"
"WFS1","WFS1"
"NSD2","NSD2"
"NELFA","NELFA"
"DAGLA","DAGLA"
"WNT1","WNT1"
"WNT2","WNT2"
"WNT3","WNT3"
"WNT5A","WNT5A"
"WNT6","WNT6"
"WNT7A","WNT7A"
"WNT7B","WNT7B"
"WNT8A","WNT8A"
"WNT8B","WNT8B"
"WNT10B","WNT10B"
"WNT11","WNT11"
"WNT2B","WNT2B"
"WNT9A","WNT9A"
"WNT9B","WNT9B"
"GET1","GET1"
"WRN","WRN"
"WT1","WT1"
"XBP1","XBP1"
"XDH","XDH"
"XG","XG"
"GAS8-AS1","GAS8-AS1"
"XIST","XIST"
"XK","XK"
"XPA","XPA"
"XPC","XPC"
"CSKMT","CSKMT"
"XPNPEP1","XPNPEP1"
"XPNPEP2","XPNPEP2"
"XPO1","XPO1"
"XRCC1","XRCC1"
"XRCC2","XRCC2"
"XRCC3","XRCC3"
"XRCC4","XRCC4"
"FMNL1","FMNL1"
"XRCC5","XRCC5"
"CEMP1","CEMP1"
"YES1","YES1"
"YY1","YY1"
"YWHAB","YWHAB"
"LDLRAD4","LDLRAD4"
"YWHAE","YWHAE"
"YWHAG","YWHAG"
"YWHAH","YWHAH"
"YWHAZ","YWHAZ"
"ZAP70","ZAP70"
"SF1","SF1"
"ZFP36","ZFP36"
"ZFP37","ZFP37"
"PTTG1IP","PTTG1IP"
"ZBTB14","ZBTB14"
"ZFPL1","ZFPL1"
"ZFX","ZFX"
"ZFY","ZFY"
"ZIC1","ZIC1"
"ZIC2","ZIC2"
"ZIC3","ZIC3"
"ZNF2","ZNF2"
"CFAP410","CFAP410"
"ZNF3","ZNF3"
"ZNF711","ZNF711"
"ZNF7","ZNF7"
"ZNF8","ZNF8"
"CNBP","CNBP"
"ZNF10","ZNF10"
"ZNF12","ZNF12"
"ZNF14","ZNF14"
"ZNF708","ZNF708"
"ZNF16","ZNF16"
"ZNF17","ZNF17"
"ZNF18","ZNF18"
"ZNF19","ZNF19"
"ZNF20","ZNF20"
"ZNF182","ZNF182"
"TMEM50B","TMEM50B"
"ZNF22","ZNF22"
"ZNF23","ZNF23"
"ZNF24","ZNF24"
"ZNF26","ZNF26"
"ZNF28","ZNF28"
"ZSCAN20","ZSCAN20"
"MPPED1","MPPED1"
"ZNF32","ZNF32"
"ZNF33A","ZNF33A"
"ZNF33B","ZNF33B"
"ZNF35","ZNF35"
"ZKSCAN1","ZKSCAN1"
"ZNF37A","ZNF37A"
"ZSCAN21","ZSCAN21"
"CA1","CA1"
"ZNF41","ZNF41"
"MZF1","MZF1"
"ZNF43","ZNF43"
"ZNF45","ZNF45"
"ZBTB25","ZBTB25"
"CA2","CA2"
"CA3","CA3"
"CA4","CA4"
"ZNF69","ZNF69"
"ZNF70","ZNF70"
"ZNF74","ZNF74"
"ZNF75D","ZNF75D"
"ZNF75A","ZNF75A"
"ZNF76","ZNF76"
"CA5A","CA5A"
"ZNF79","ZNF79"
"ZNF80","ZNF80"
"ZNF84","ZNF84"
"ZNF221","ZNF221"
"ZNF85","ZNF85"
"ZNF90","ZNF90"
"ZNF91","ZNF91"
"CA6","CA6"
"ZNF99","ZNF99"
"CA7","CA7"
"CA8","CA8"
"ZNF222","ZNF222"
"ZNF121","ZNF121"
"LUZP6","LUZP6"
"SNORD113-1","SNORD113-1"
"SNORD113-2","SNORD113-2"
"SNORD113-4","SNORD113-4"
"SNORD113-5","SNORD113-5"
"SNORD113-6","SNORD113-6"
"SNORD113-7","SNORD113-7"
"SNORD113-9","SNORD113-9"
"SNORD114-1","SNORD114-1"
"SNORD114-2","SNORD114-2"
"SNORD114-3","SNORD114-3"
"SNORD114-4","SNORD114-4"
"SNORD114-5","SNORD114-5"
"SNORD114-6","SNORD114-6"
"SNORD114-7","SNORD114-7"
"SNORD114-8","SNORD114-8"
"SNORD114-9","SNORD114-9"
"SNORD114-10","SNORD114-10"
"SNORD114-11","SNORD114-11"
"SNORD114-12","SNORD114-12"
"SNORD114-13","SNORD114-13"
"SNORD114-14","SNORD114-14"
"SNORD114-15","SNORD114-15"
"SNORD114-16","SNORD114-16"
"SNORD114-17","SNORD114-17"
"SNORD114-18","SNORD114-18"
"SNORD114-19","SNORD114-19"
"SNORD114-20","SNORD114-20"
"SNORD114-21","SNORD114-21"
"SNORD114-22","SNORD114-22"
"SNORD114-23","SNORD114-23"
"SNORD114-24","SNORD114-24"
"SNORD114-25","SNORD114-25"
"SNORD114-26","SNORD114-26"
"SNORD114-27","SNORD114-27"
"SNORD114-28","SNORD114-28"
"SNORD114-29","SNORD114-29"
"SNORD114-30","SNORD114-30"
"SNORD114-31","SNORD114-31"
"ZNF124","ZNF124"
"H2BW4P","H2BW4P"
"PFN1P2","PFN1P2"
"CA9","CA9"
"HAR1A","HAR1A"
"HAR1B","HAR1B"
"MKRN3","MKRN3"
"PRCD","PRCD"
"RELL1","RELL1"
"MIR758","MIR758"
"MIR668","MIR668"
"MIR767","MIR767"
"MIR454","MIR454"
"MIR769","MIR769"
"MIR766","MIR766"
"MIR802","MIR802"
"MIR765","MIR765"
"PSAPL1","PSAPL1"
"MKRN7P","MKRN7P"
"ZNF131","ZNF131"
"ZNF132","ZNF132"
"ZNF133","ZNF133"
"ZNF134","ZNF134"
"ZNF135","ZNF135"
"ZNF136","ZNF136"
"ZNF137P","ZNF137P"
"ZNF138","ZNF138"
"ZNF140","ZNF140"
"CA11","CA11"
"ZNF141","ZNF141"
"ZNF142","ZNF142"
"ZNF143","ZNF143"
"PCGF2","PCGF2"
"ZBTB16","ZBTB16"
"ZNF146","ZNF146"
"TRIM25","TRIM25"
"ZNF148","ZNF148"
"ZBTB17","ZBTB17"
"CA12","CA12"
"ZNF154","ZNF154"
"ZNF155","ZNF155"
"ZNF157","ZNF157"
"VEZF1","VEZF1"
"ZNF165","ZNF165"
"TRIM26","TRIM26"
"ZNF174","ZNF174"
"ZNF175","ZNF175"
"CACNA1A","CACNA1A"
"ZNF177","ZNF177"
"RNF112","RNF112"
"ZNF180","ZNF180"
"RNF113A","RNF113A"
"ZNF184","ZNF184"
"ZNF185","ZNF185"
"CACNA1B","CACNA1B"
"ZSCAN26","ZSCAN26"
"ZNF189","ZNF189"
"ZKSCAN8","ZKSCAN8"
"ZSCAN9","ZSCAN9"
"ZNF195","ZNF195"
"CACNA1C","CACNA1C"
"ZMYM2","ZMYM2"
"ZNF200","ZNF200"
"ZNF202","ZNF202"
"ZNF204P","ZNF204P"
"ZNF205","ZNF205"
"ZNF207","ZNF207"
"ZNF208","ZNF208"
"CACNA1D","CACNA1D"
"ZNF213","ZNF213"
"ZNF214","ZNF214"
"ZNF215","ZNF215"
"ZFAND5","ZFAND5"
"ZNF217","ZNF217"
"ZNF223","ZNF223"
"ZNF224","ZNF224"
"ZNF225","ZNF225"
"ZNF226","ZNF226"
"CACNA1E","CACNA1E"
"ZNF227","ZNF227"
"ZNF112","ZNF112"
"ZNF229","ZNF229"
"ZNF230","ZNF230"
"ZNF232","ZNF232"
"ZNF236","ZNF236"
"SLC30A1","SLC30A1"
"CACNA1F","CACNA1F"
"SLC30A2","SLC30A2"
"SLC30A3","SLC30A3"
"SLC30A4","SLC30A4"
"ZP2","ZP2"
"ZP3","ZP3"
"MAP3K12","MAP3K12"
"ZXDA","ZXDA"
"CACNA1S","CACNA1S"
"ZYX","ZYX"
"MEMO1","MEMO1"
"LUZP1","LUZP1"
"PRDM2","PRDM2"
"DDR1","DDR1"
"DNALI1","DNALI1"
"PTP4A1","PTP4A1"
"LRP8","LRP8"
"LAPTM5","LAPTM5"
"TVP23A","TVP23A"
"BSND","BSND"
"CACNA2D1","CACNA2D1"
"CSDE1","CSDE1"
"EVI5","EVI5"
"DAP3","DAP3"
"CACNB1","CACNB1"
"NPHS2","NPHS2"
"CACNB2","CACNB2"
"BTG2","BTG2"
"PXDN","PXDN"
"CACNB3","CACNB3"
"ALMS1","ALMS1"
"MOGS","MOGS"
"RNF103","RNF103"
"TUBA1A","TUBA1A"
"PAX8","PAX8"
"CACNB4","CACNB4"
"IL1R2","IL1R2"
"MALL","MALL"
"CXCR4","CXCR4"
"FZD5","FZD5"
"SCG2","SCG2"
"CACNG1","CACNG1"
"BRPF1","BRPF1"
"IFRD2","IFRD2"
"MAPKAPK3","MAPKAPK3"
"SEMA3B","SEMA3B"
"SLMAP","SLMAP"
"MANF","MANF"
"USP7","USP7"
"RAB7A","RAB7A"
"SLC25A20","SLC25A20"
"KCNAB1","KCNAB1"
"SLBP","SLBP"
"DUSP26","DUSP26"
"CRELD1","CRELD1"
"MRPL57","MRPL57"
"COLEC11","COLEC11"
"OTUB2","OTUB2"
"PCYOX1L","PCYOX1L"
"YIPF2","YIPF2"
"PRR14","PRR14"
"HROB","HROB"
"CYREN","CYREN"
"GDAP1L1","GDAP1L1"
"RHPN1-AS1","RHPN1-AS1"
"LRFN4","LRFN4"
"CAD","CAD"
"AUNIP","AUNIP"
"VKORC1","VKORC1"
"TRIR","TRIR"
"MIS12","MIS12"
"CUEDC2","CUEDC2"
"SCNM1","SCNM1"
"METRN","METRN"
"DBNDD1","DBNDD1"
"DDX50","DDX50"
"CAMKV","CAMKV"
"LINC01260","LINC01260"
"DDA1","DDA1"
"GGCT","GGCT"
"GID4","GID4"
"CENPM","CENPM"
"C7orf25","C7orf25"
"TMEM106C","TMEM106C"
"NUP37","NUP37"
"FNDC11","FNDC11"
"AHNAK","AHNAK"
"ZNF655","ZNF655"
"SPATA5L1","SPATA5L1"
"ST8SIA4","ST8SIA4"
"PDCL3","PDCL3"
"ERI3","ERI3"
"C7orf26","C7orf26"
"NABP2","NABP2"
"KXD1","KXD1"
"PVRIG","PVRIG"
"ZFYVE21","ZFYVE21"
"DDX54","DDX54"
"TMEM38A","TMEM38A"
"TSEN34","TSEN34"
"KCTD15","KCTD15"
"SECISBP2","SECISBP2"
"REEP5","REEP5"
"NOC4L","NOC4L"
"ALG8","ALG8"
"TRPM8","TRPM8"
"PRRG4","PRRG4"
"PRRG3","PRRG3"
"ASPSCR1","ASPSCR1"
"TMEM223","TMEM223"
"ATG9A","ATG9A"
"METTL16","METTL16"
"FTO","FTO"
"POGLUT2","POGLUT2"
"ELOVL6","ELOVL6"
"FASTKD3","FASTKD3"
"TMEM109","TMEM109"
"C2orf49","C2orf49"
"DSCC1","DSCC1"
"DCTPP1","DCTPP1"
"C1orf50","C1orf50"
"CCDC86","CCDC86"
"LBHD1","LBHD1"
"MLPH","MLPH"
"WDR77","WDR77"
"SLC25A23","SLC25A23"
"SMIM7","SMIM7"
"ALG12","ALG12"
"ZNF426","ZNF426"
"TMUB2","TMUB2"
"TRAPPC6A","TRAPPC6A"
"METTL22","METTL22"
"CARD14","CARD14"
"CHAC1","CHAC1"
"C9orf16","C9orf16"
"ESRG","ESRG"
"UQCC3","UQCC3"
"C11orf49","C11orf49"
"TRIM48","TRIM48"
"C1orf116","C1orf116"
"LINC00626","LINC00626"
"TAF1D","TAF1D"
"RNF26","RNF26"
"MEG8","MEG8"
"MAPKAP1","MAPKAP1"
"PWRN1","PWRN1"
"PWRN2","PWRN2"
"DEK","DEK"
"DHX58","DHX58"
"NDUFAF5","NDUFAF5"
"TMEM185B","TMEM185B"
"APOO","APOO"
"LY6G6E","LY6G6E"
"RETREG2","RETREG2"
"DERL1","DERL1"
"CCDC28B","CCDC28B"
"PHF23","PHF23"
"MBOAT7","MBOAT7"
"PPDPF","PPDPF"
"CHCHD7","CHCHD7"
"FKRP","FKRP"
"MMP28","MMP28"
"ZSCAN5A","ZSCAN5A"
"ALDH5A1","ALDH5A1"
"FA2H","FA2H"
"GDPD3","GDPD3"
"DHRS11","DHRS11"
"TNIP2","TNIP2"
"PLEKHF1","PLEKHF1"
"MFSD11","MFSD11"
"GNPTAB","GNPTAB"
"NOL12","NOL12"
"PRRC2A","PRRC2A"
"TMEM243","TMEM243"
"LENG1","LENG1"
"LILRP2","LILRP2"
"LILRA6","LILRA6"
"C1orf35","C1orf35"
"BAG6","BAG6"
"PRR15L","PRR15L"
"RBM42","RBM42"
"CENPO","CENPO"
"BRME1","BRME1"
"CRELD2","CRELD2"
"ZNF343","ZNF343"
"FBXL15","FBXL15"
"ZNF576","ZNF576"
"THTPA","THTPA"
"GPANK1","GPANK1"
"EFHD2","EFHD2"
"TTPAL","TTPAL"
"BRCC3","BRCC3"
"FSD1","FSD1"
"TMEM43","TMEM43"
"DDX39B","DDX39B"
"IRX6","IRX6"
"IRX3","IRX3"
"IRX1","IRX1"
"ABHD16A","ABHD16A"
"SLC39A7","SLC39A7"
"THOC6","THOC6"
"HSD17B8","HSD17B8"
"ZNF557","ZNF557"
"MMEL1","MMEL1"
"DCAF10","DCAF10"
"OR13A1","OR13A1"
"OR5H6","OR5H6"
"CALB1","CALB1"
"OR5H2","OR5H2"
"OR7E91P","OR7E91P"
"OR4K5","OR4K5"
"OR2H2","OR2H2"
"OR51G1","OR51G1"
"OR11H2","OR11H2"
"OR51B4","OR51B4"
"OR51B2","OR51B2"
"NELFE","NELFE"
"CPLANE2","CPLANE2"
"ZXDC","ZXDC"
"BHLHE41","BHLHE41"
"HMGN5","HMGN5"
"FCRL2","FCRL2"
"B3GNT4","B3GNT4"
"BCL2L14","BCL2L14"
"CALB2","CALB2"
"LST1","LST1"
"NOX5","NOX5"
"PLA2G7","PLA2G7"
"GLB1L","GLB1L"
"KREMEN2","KREMEN2"
"ZBED2","ZBED2"
"LRFN3","LRFN3"
"CYBC1","CYBC1"
"TFEB","TFEB"
"HAUS3","HAUS3"
"LRRC2","LRRC2"
"FYCO1","FYCO1"
"BIRC7","BIRC7"
"WDR25","WDR25"
"PAGR1","PAGR1"
"ULBP3","ULBP3"
"DLEU2L","DLEU2L"
"OR52N1","OR52N1"
"S100G","S100G"
"OR4F5","OR4F5"
"OR2A4","OR2A4"
"OR4K1","OR4K1"
"RNF217-AS1","RNF217-AS1"
"RIPOR1","RIPOR1"
"MAIP1","MAIP1"
"EPM2A","EPM2A"
"NKAIN1","NKAIN1"
"GCC1","GCC1"
"ATP13A3","ATP13A3"
"TTC13","TTC13"
"EPS8L3","EPS8L3"
"ABHD8","ABHD8"
"NKAP","NKAP"
"CDC73","CDC73"
"SLC52A2","SLC52A2"
"SPAG16","SPAG16"
"TMEM231","TMEM231"
"CORO7","CORO7"
"CHPF","CHPF"
"CARS2","CARS2"
"RNF128","RNF128"
"MRPL24","MRPL24"
"ARMH3","ARMH3"
"MUL1","MUL1"
"SAP130","SAP130"
"OBI1","OBI1"
"CEP97","CEP97"
"CALCA","CALCA"
"TCTN1","TCTN1"
"ADIPOR2","ADIPOR2"
"CERS4","CERS4"
"PGBD5","PGBD5"
"FAM118B","FAM118B"
"RIC3","RIC3"
"VCPKMT","VCPKMT"
"ACSS3","ACSS3"
"NAA16","NAA16"
"TANGO6","TANGO6"
"CCNJL","CCNJL"
"HMBOX1","HMBOX1"
"RNASEH2B","RNASEH2B"
"SNRNP25","SNRNP25"
"GALNT14","GALNT14"
"ARMT1","ARMT1"
"NDNF","NDNF"
"TNFAIP8L2","TNFAIP8L2"
"OGFRL1","OGFRL1"
"SH3TC2","SH3TC2"
"OCEL1","OCEL1"
"C1orf54","C1orf54"
"EFL1","EFL1"
"FAM184A","FAM184A"
"FAT4","FAT4"
"SCRN3","SCRN3"
"CCDC121","CCDC121"
"ARMC7","ARMC7"
"TMEM53","TMEM53"
"C22orf46","C22orf46"
"ROGDI","ROGDI"
"ARSJ","ARSJ"
"CHMP6","CHMP6"
"SRD5A3","SRD5A3"
"EFCAB1","EFCAB1"
"PANK3","PANK3"
"AKIRIN1","AKIRIN1"
"MCPH1","MCPH1"
"MAP7D3","MAP7D3"
"AIMP2","AIMP2"
"USB1","USB1"
"RHBDF2","RHBDF2"
"TMEM204","TMEM204"
"HECTD3","HECTD3"
"BEND5","BEND5"
"RPAP3","RPAP3"
"ARHGAP10","ARHGAP10"
"DYNC2H1","DYNC2H1"
"PPP1R3B","PPP1R3B"
"NEIL1","NEIL1"
"HSPBAP1","HSPBAP1"
"ICE2","ICE2"
"DHX40","DHX40"
"PLEKHF2","PLEKHF2"
"KLF3-AS1","KLF3-AS1"
"PARP8","PARP8"
"C3orf52","C3orf52"
"TUT7","TUT7"
"NLRX1","NLRX1"
"FN3KRP","FN3KRP"
"ZNF329","ZNF329"
"VEPH1","VEPH1"
"FASTKD1","FASTKD1"
"OGFOD2","OGFOD2"
"SMC6","SMC6"
"VTCN1","VTCN1"
"RTL10","RTL10"
"CENPU","CENPU"
"ZDHHC14","ZDHHC14"
"MSANTD2","MSANTD2"
"SAP30L","SAP30L"
"STEAP4","STEAP4"
"GAL3ST4","GAL3ST4"
"QTRT2","QTRT2"
"ZNF322","ZNF322"
"YRDC","YRDC"
"MANEA","MANEA"
"GALNT12","GALNT12"
"ZC2HC1C","ZC2HC1C"
"ZMAT4","ZMAT4"
"ZYG11B","ZYG11B"
"CALCB","CALCB"
"OGFOD3","OGFOD3"
"C11orf80","C11orf80"
"LRRK1","LRRK1"
"PRKRIP1","PRKRIP1"
"NOL9","NOL9"
"COLGALT1","COLGALT1"
"MORC4","MORC4"
"IPO4","IPO4"
"GTDC1","GTDC1"
"IGFLR1","IGFLR1"
"CCDC51","CCDC51"
"NPEPL1","NPEPL1"
"PPCS","PPCS"
"TBL1XR1","TBL1XR1"
"AAGAB","AAGAB"
"VPS37B","VPS37B"
"ANKRD55","ANKRD55"
"SUV39H2","SUV39H2"
"ZNF768","ZNF768"
"THAP9","THAP9"
"WDR59","WDR59"
"LIN28A","LIN28A"
"PALB2","PALB2"
"SH3D21","SH3D21"
"NSUN7","NSUN7"
"NARS2","NARS2"
"E2F8","E2F8"
"KCTD17","KCTD17"
"TBC1D17","TBC1D17"
"TEFM","TEFM"
"BBS10","BBS10"
"TTLL7","TTLL7"
"ZBBX","ZBBX"
"CCDC7","CCDC7"
"DIPK2B","DIPK2B"
"ZNF419","ZNF419"
"CLIP4","CLIP4"
"ECHDC3","ECHDC3"
"ADGB","ADGB"
"LMAN1L","LMAN1L"
"MAFK","MAFK"
"ZNF385D","ZNF385D"
"SLC25A22","SLC25A22"
"ZFAND1","ZFAND1"
"SNIP1","SNIP1"
"ASB13","ASB13"
"ZNF750","ZNF750"
"DHRS12","DHRS12"
"ZNF668","ZNF668"
"FZD3","FZD3"
"GEMIN7","GEMIN7"
"C1orf115","C1orf115"
"ISOC2","ISOC2"
"ELMO3","ELMO3"
"KATNBL1","KATNBL1"
"TXNDC15","TXNDC15"
"MCTP1","MCTP1"
"GRTP1","GRTP1"
"ZFHX4","ZFHX4"
"ACBD4","ACBD4"
"MICALL2","MICALL2"
"MTERF1","MTERF1"
"CCDC82","CCDC82"
"IQCA1","IQCA1"
"LRRC31","LRRC31"
"SUGCT","SUGCT"
"MYH14","MYH14"
"RERGL","RERGL"
"KLHL36","KLHL36"
"ZNF665","ZNF665"
"CLMN","CLMN"
"SEM1","SEM1"
"FBXO31","FBXO31"
"GSDMD","GSDMD"
"SPRING1","SPRING1"
"ALG9","ALG9"
"ZNF408","ZNF408"
"ARMC5","ARMC5"
"UGT2A3","UGT2A3"
"TFPI2","TFPI2"
"CARF","CARF"
"SHCBP1","SHCBP1"
"HHIPL2","HHIPL2"
"HPS6","HPS6"
"HAND2-AS1","HAND2-AS1"
"VASH2","VASH2"
"GSTCD","GSTCD"
"TTC21B","TTC21B"
"PTCD2","PTCD2"
"SLTM","SLTM"
"MMRN2","MMRN2"
"EHMT1","EHMT1"
"AGMAT","AGMAT"
"NIPAL2","NIPAL2"
"TLE6","TLE6"
"MOB3B","MOB3B"
"ZNF552","ZNF552"
"DNAI4","DNAI4"
"ST7","ST7"
"CATSPERB","CATSPERB"
"ARHGAP28","ARHGAP28"
"CAMKMT","CAMKMT"
"EFCC1","EFCC1"
"CLMP","CLMP"
"METTL8","METTL8"
"NAA40","NAA40"
"ZMYM1","ZMYM1"
"KDM8","KDM8"
"QSER1","QSER1"
"GEMIN6","GEMIN6"
"PEAK1","PEAK1"
"LONRF3","LONRF3"
"PIP4K2C","PIP4K2C"
"TMC5","TMC5"
"CCDC102B","CCDC102B"
"ARHGEF5","ARHGEF5"
"NHEJ1","NHEJ1"
"AGBL2","AGBL2"
"ZBTB3","ZBTB3"
"FAM124B","FAM124B"
"ZDHHC11","ZDHHC11"
"RNF122","RNF122"
"CFAP69","CFAP69"
"MFSD13A","MFSD13A"
"CSPP1","CSPP1"
"PDZD3","PDZD3"
"TLCD3A","TLCD3A"
"EPHX3","EPHX3"
"TM4SF20","TM4SF20"
"LINC00115","LINC00115"
"SNX22","SNX22"
"FLJ13224","FLJ13224"
"NEK11","NEK11"
"TUBAL3","TUBAL3"
"ZNF669","ZNF669"
"RBFA","RBFA"
"JHY","JHY"
"TREML2","TREML2"
"BORA","BORA"
"TCTN2","TCTN2"
"ALG13","ALG13"
"CPSF7","CPSF7"
"BAALC","BAALC"
"RPAP2","RPAP2"
"CBLL1","CBLL1"
"NUDT18","NUDT18"
"RABEP2","RABEP2"
"THSD4","THSD4"
"UBA5","UBA5"
"DCAKD","DCAKD"
"CCDC134","CCDC134"
"ZNF212","ZNF212"
"ZC3H14","ZC3H14"
"PODNL1","PODNL1"
"MAP9","MAP9"
"HDAC11","HDAC11"
"CAAP1","CAAP1"
"PLBD1","PLBD1"
"LPCAT1","LPCAT1"
"RIN3","RIN3"
"ZNF671","ZNF671"
"MCMBP","MCMBP"
"GGNBP2","GGNBP2"
"ZNF672","ZNF672"
"ATP8B4","ATP8B4"
"THNSL1","THNSL1"
"RPP21","RPP21"
"ZNF613","ZNF613"
"PRR5L","PRR5L"
"CALCR","CALCR"
"CYBRD1","CYBRD1"
"NUP85","NUP85"
"NAA60","NAA60"
"TMC7","TMC7"
"MORN1","MORN1"
"BTNL8","BTNL8"
"TUSC3","TUSC3"
"PYROXD1","PYROXD1"
"ACTR5","ACTR5"
"ATAD5","ATAD5"
"MAGIX","MAGIX"
"SETD6","SETD6"
"MAB21L4","MAB21L4"
"TCEAL4","TCEAL4"
"MRM1","MRM1"
"NANOG","NANOG"
"ADM2","ADM2"
"SPEF2","SPEF2"
"FAM110D","FAM110D"
"MAP6D1","MAP6D1"
"UBXN8","UBXN8"
"DOK3","DOK3"
"TNIP3","TNIP3"
"KIAA0319L","KIAA0319L"
"SYNPO2L","SYNPO2L"
"COQ8B","COQ8B"
"CCNP","CCNP"
"CNTNAP3","CNTNAP3"
"SLC35E1","SLC35E1"
"KAT6A","KAT6A"
"LINC00472","LINC00472"
"ZNF696","ZNF696"
"L2HGDH","L2HGDH"
"C10orf95","C10orf95"
"DHDDS","DHDDS"
"PLPPR3","PLPPR3"
"PLEKHS1","PLEKHS1"
"SYNDIG1","SYNDIG1"
"NOL10","NOL10"
"PDZD7","PDZD7"
"ERMP1","ERMP1"
"PAQR6","PAQR6"
"DENND1C","DENND1C"
"CEP76","CEP76"
"JADE1","JADE1"
"DENND2D","DENND2D"
"DNAJC22","DNAJC22"
"ABCA11P","ABCA11P"
"SCD5","SCD5"
"WDR76","WDR76"
"ATAT1","ATAT1"
"ZNF767P","ZNF767P"
"WLS","WLS"
"ZNF442","ZNF442"
"CPED1","CPED1"
"GRHL2","GRHL2"
"TRMT2B","TRMT2B"
"DSN1","DSN1"
"FRMD1","FRMD1"
"DNAJB14","DNAJB14"
"POF1B","POF1B"
"ZNF702P","ZNF702P"
"SVEP1","SVEP1"
"TTC26","TTC26"
"PLEKHH3","PLEKHH3"
"STN1","STN1"
"AGPAT4-IT1","AGPAT4-IT1"
"ELOVL7","ELOVL7"
"ANKRD53","ANKRD53"
"CALD1","CALD1"
"PSCA","PSCA"
"GREB1L","GREB1L"
"PCNX2","PCNX2"
"ESRP2","ESRP2"
"DOCK5","DOCK5"
"TRAPPC13","TRAPPC13"
"C10orf88","C10orf88"
"TMEM156","TMEM156"
"GLRA3","GLRA3"
"RMI1","RMI1"
"PSME3IP1","PSME3IP1"
"PHC3","PHC3"
"MINDY3","MINDY3"
"WWC2","WWC2"
"DGLUCY","DGLUCY"
"NAA25","NAA25"
"UBTD1","UBTD1"
"FOXRED2","FOXRED2"
"TMEM62","TMEM62"
"MYO15B","MYO15B"
"NRSN2","NRSN2"
"SLC8B1","SLC8B1"
"PANK2","PANK2"
"FBXL18","FBXL18"
"SEMA6D","SEMA6D"
"ZNF556","ZNF556"
"CSRNP3","CSRNP3"
"ANP32A-IT1","ANP32A-IT1"
"TRPM3","TRPM3"
"FAM106A","FAM106A"
"GPR157","GPR157"
"CEBPA-DT","CEBPA-DT"
"PGAP1","PGAP1"
"LRRTM4","LRRTM4"
"ATF7IP2","ATF7IP2"
"DCAF17","DCAF17"
"LINC00574","LINC00574"
"ADAMTS20","ADAMTS20"
"CCDC15","CCDC15"
"HEXA-AS1","HEXA-AS1"
"TUBA4B","TUBA4B"
"BIN3-IT1","BIN3-IT1"
"ZNF606","ZNF606"
"MZT2B","MZT2B"
"C7orf69","C7orf69"
"CALM1","CALM1"
"ZFP2","ZFP2"
"ZNF614","ZNF614"
"C3orf36","C3orf36"
"BICC1","BICC1"
"BAIAP2L2","BAIAP2L2"
"ARL14","ARL14"
"PIF1","PIF1"
"MAP3K19","MAP3K19"
"VCPIP1","VCPIP1"
"CCDC33","CCDC33"
"BBOF1","BBOF1"
"TRIM46","TRIM46"
"CCDC170","CCDC170"
"NR4A3","NR4A3"
"LRRC8E","LRRC8E"
"MROH9","MROH9"
"RPF1","RPF1"
"ZNF703","ZNF703"
"PTGES2","PTGES2"
"SIKE1","SIKE1"
"FRAS1","FRAS1"
"THOC7","THOC7"
"UXS1","UXS1"
"SLC66A2","SLC66A2"
"ZC3H12A","ZC3H12A"
"ASRGL1","ASRGL1"
"CENPT","CENPT"
"EDC3","EDC3"
