Feature_ID,row m/z,row retention time,row identity (all IDs),Identity Mapped,FormulaMapped,KEGG,HMDB,PubChem,row number of detected peaks,Number of non-zero peaks,Percent pre-gap peaks,Percent non-zero peaks,Heavy-labeled flag,Identified flag,Non-heavy identified flag
neg_00988,326.1088119,5.052320327,,,,,,,5,59,5.681818182,67.04545455,0,0,0
neg_00989,249.0545664,4.748350575,,,,,,,2,87,2.272727273,98.86363636,0,0,0
neg_00990,391.2482629,1.278055299,,,,,,,3,85,3.409090909,96.59090909,0,0,0
neg_00991,460.3273954,2.378675952,,,,,,,62,87,70.45454545,98.86363636,0,0,0
neg_00992,361.0070132,6.064988877,,,,,,,3,70,3.409090909,79.54545455,0,0,0
neg_00993,380.0714258,4.584275437,,,,,,,4,85,4.545454545,96.59090909,0,0,0
neg_00994,243.1959815,1.152814386,,,,,,,38,88,43.18181818,100,0,0,0
neg_00995,242.007025,4.068132944,,,,,,,2,87,2.272727273,98.86363636,0,0,0
neg_00996,134.0232759,3.037117316,,,,,,,56,88,63.63636364,100,0,0,0
neg_00997,428.0259059,5.362113807,,,,,,,85,87,96.59090909,98.86363636,0,0,0
neg_00998,70.94597519,4.073882576,,,,,,,7,87,7.954545455,98.86363636,0,0,0
neg_00999,433.2350838,1.308198129,,,,,,,74,87,84.09090909,98.86363636,0,0,0
neg_01000,256.100877,1.190149751,,,,,,,31,87,35.22727273,98.86363636,0,0,0
neg_01001,554.3086422,2.376705842,,,,,,,61,87,69.31818182,98.86363636,0,0,0
neg_01002,194.8768096,6.794062098,,,,,,,56,88,63.63636364,100,0,0,0
neg_01003,470.1880628,3.335275875,,,,,,,37,88,42.04545455,100,0,0,0
neg_01004,201.1241529,1.327778299,,,,,,,85,88,96.59090909,100,0,0,0
neg_01005,538.0831456,5.409740148,,,,,,,25,87,28.40909091,98.86363636,0,0,0
neg_01006,137.997369,4.769380366,,,,,,,22,86,25,97.72727273,0,0,0
neg_01007,228.0639658,5.121249005,,,,,,,70,87,79.54545455,98.86363636,0,0,0
neg_01008,132.0122687,1.447324337,,,,,,,86,87,97.72727273,98.86363636,0,0,0
neg_01009,150.0392852,3.533332206,,,,,,,82,87,93.18181818,98.86363636,0,0,0
neg_01010,209.0662131,3.768434016,,,,,,,29,88,32.95454545,100,0,0,0
neg_01011,97.95932874,6.795152745,,,,,,,32,88,36.36363636,100,0,0,0
neg_01012,287.0491405,5.193657558,,,,,,,15,87,17.04545455,98.86363636,0,0,0
neg_01013,331.9470036,5.898724547,,,,,,,66,87,75,98.86363636,0,0,0
neg_01014,206.0302431,6.083801721,,,,,,,41,88,46.59090909,100,0,0,0
neg_01015,215.0324366,4.792249529,,,,,,,4,51,4.545454545,57.95454545,0,0,0
neg_01016,194.0455869,2.417162158,,,,,,,23,86,26.13636364,97.72727273,0,0,0
neg_01017,173.0088269,2.37799222,DEHYDRO-L-(+)-ASCORBIC ACID DIMER,Dehydro-l-(+)-ascorbic acid,C6H6O6,C05422,HMDB0001264,440667,64,88,72.72727273,100,0,1,1
neg_01018,157.0128121,3.036571959,,,,,,,78,88,88.63636364,100,0,0,0
neg_01019,120.9752943,4.979216224,,,,,,,7,88,7.954545455,100,0,0,0
neg_01020,437.2668168,2.37507735,,,,,,,79,88,89.77272727,100,0,0,0
neg_01021,83.01376057,2.377714885,,,,,,,79,88,89.77272727,100,0,0,0
neg_01022,471.0694556,4.801471357,,,,,,,61,87,69.31818182,98.86363636,0,0,0
neg_01023,458.3116877,1.312218511,,,,,,,10,87,11.36363636,98.86363636,0,0,0
neg_01024,693.118266,4.666852276,,,,,,,41,86,46.59090909,97.72727273,0,0,0
neg_01025,276.9862478,6.074125868,,,,,,,6,86,6.818181818,97.72727273,0,0,0
neg_01026,388.9922908,6.700859011,,,,,,,68,87,77.27272727,98.86363636,0,0,0
neg_01027,220.0645093,2.372783763,,,,,,,87,88,98.86363636,100,0,0,0
neg_01028,158.1183745,3.334122884,,,,,,,43,87,48.86363636,98.86363636,0,0,0
neg_01029,88.04042771,2.41509127,,,,,,,83,88,94.31818182,100,0,0,0
neg_01030,423.2509023,1.305456254,,,,,,,47,87,53.40909091,98.86363636,0,0,0
neg_01031,429.3003256,1.172732141,,,,,,,51,87,57.95454545,98.86363636,0,0,0
neg_01032,285.2217241,1.279592467,,,,,,,3,86,3.409090909,97.72727273,0,0,0
neg_01033,308.0981615,5.108542337,N-ACETYLNEURAMINATE,N-acetylneuraminate,C11H19NO9,C19910,HMDB0000230,445063,10,87,11.36363636,98.86363636,0,1,1
neg_01034,524.2982653,2.3706226,,,,,,,82,87,93.18181818,98.86363636,0,0,0
neg_01035,195.8593862,8.435967376,,,,,,,8,87,9.090909091,98.86363636,0,0,0
neg_01036,311.2948429,1.139144689,ARACHIDIC ACID,Arachidic acid,C20H40O2,C06425,HMDB0002212,10467,81,88,92.04545455,100,0,1,1
neg_01037,327.179387,1.114561175,,,,,,,13,88,14.77272727,100,0,0,0
neg_01038,116.0068495,5.895094292,,,,,,,2,88,2.272727273,100,0,0,0
neg_01039,88.78009003,1.581102884,,,,,,,82,87,93.18181818,98.86363636,0,0,0
neg_01040,370.9736514,2.934745686,,,,,,,57,87,64.77272727,98.86363636,0,0,0
neg_01041,135.0587347,3.993062847,,,,,,,38,87,43.18181818,98.86363636,0,0,0
neg_01042,418.1677367,2.975839638,,,,,,,10,87,11.36363636,98.86363636,0,0,0
neg_01043,367.0639024,4.501700788,,,,,,,10,87,11.36363636,98.86363636,0,0,0
neg_01044,229.1552584,2.364309243,,,,,,,81,87,92.04545455,98.86363636,0,0,0
neg_01045,135.0597378,3.035276554,,,,,,,73,87,82.95454545,98.86363636,0,0,0
neg_01046,159.1024177,2.378676222,,,,,,,86,88,97.72727273,100,0,0,0
neg_01047,121.0504535,3.669500172,ERYTHRITOL,Erythritol,C4H10O4,C00503,HMDB0002994,222285,87,88,98.86363636,100,0,1,1
neg_01048,236.0771184,4.107509854,,,,,,,68,87,77.27272727,98.86363636,0,0,0
neg_01049,188.0747335,1.283218858,,,,,,,82,87,93.18181818,98.86363636,0,0,0
neg_01050,159.5272352,8.465098215,,,,,,,77,87,87.5,98.86363636,0,0,0
neg_01051,445.9799956,4.71108306,,,,,,,54,86,61.36363636,97.72727273,0,0,0
neg_01052,871.6533872,2.345935673,,,,,,,29,88,32.95454545,100,0,0,0
neg_01053,642.4853614,2.35468527,,,,,,,22,87,25,98.86363636,0,0,0
neg_01054,89.26930318,1.580160791,,,,,,,82,87,93.18181818,98.86363636,0,0,0
neg_01055,236.0230844,6.521559085,,,,,,,86,87,97.72727273,98.86363636,0,0,0
neg_01056,126.9870216,3.124538944,,,,,,,43,87,48.86363636,98.86363636,0,0,0
neg_01057,291.1238,2.380330331,,,,,,,8,85,9.090909091,96.59090909,0,0,0
neg_01058,168.0428479,5.117257216,,,,,,,68,88,77.27272727,100,0,0,0
neg_01059,103.0592908,5.020436208,,,,,,,8,88,9.090909091,100,0,0,0
neg_01061,89.0805712,1.586237862,,,,,,,59,87,67.04545455,98.86363636,0,0,0
neg_01062,84.95116161,2.47424044,,,,,,,50,88,56.81818182,100,0,0,0
neg_01063,277.1187602,1.328248392,,,,,,,3,88,3.409090909,100,0,0,0
neg_01064,119.0169232,5.15394003,FUMARIC ACID (13C4),,,,,,15,88,17.04545455,100,1,1,0
neg_01065,160.0976029,3.334190368,L-CARNITINE,L-carnitine,C7H15NO3,C00318,HMDB0000062,10917,33,87,37.5,98.86363636,0,1,1
neg_01066,279.9807148,5.046743168,,,,,,,3,43,3.409090909,48.86363636,0,0,0
neg_01067,137.034006,6.055958181,,,,,,,66,88,75,100,0,0,0
neg_01068,225.0514083,2.370744448,,,,,,,15,75,17.04545455,85.22727273,0,0,0
neg_01069,722.5108112,2.297057332,,,,,,,2,87,2.272727273,98.86363636,0,0,0
neg_01070,389.196407,2.358500789,,,,,,,8,46,9.090909091,52.27272727,0,0,0
neg_01071,192.0333435,1.35673665,,,,,,,85,88,96.59090909,100,0,0,0
neg_01072,90.03013362,1.579793775,,,,,,,68,87,77.27272727,98.86363636,0,0,0
neg_01073,114.0558343,2.379036435,,,,,,,82,88,93.18181818,100,0,0,0
neg_01074,89.02436369,2.669361148,(S)-LACTATE,(S)-Lactate,C3H6O3,C00186,HMDB0000190,107689,14,88,15.90909091,100,0,1,1
neg_01075,89.02428848,2.32322108,(S)-LACTATE,(S)-Lactate,C3H6O3,C00186,HMDB0000190,107689,23,88,26.13636364,100,0,1,1
neg_01076,230.0123556,2.371644551,,,,,,,47,85,53.40909091,96.59090909,0,0,0
neg_01077,135.0297444,6.054083008,,,,,,,82,88,93.18181818,100,0,0,0
neg_01079,179.055845,6.074078561,MYO-INOSITOL,Myo-inositol,C6H12O6,C00137,HMDB0000211,,82,88,93.18181818,100,0,1,1
neg_01080,103.0399378,2.38956034,2-HYDROXYBUTYRIC ACID,2-Hydroxybutyric acid,C4H8O3,C05984,HMDB0000008,440864,54,88,61.36363636,100,0,1,1
neg_01081,114.0558433,4.113735343,L-PROLINE,L-Proline,C5H9NO2,C00148,HMDB0000162,145742,63,88,71.59090909,100,0,1,1
neg_01082,399.0940622,4.511802326,,,,,,,31,87,35.22727273,98.86363636,0,0,0
neg_01083,116.071535,3.939217169,L-VALINE;BETAINE;L-NORVALINE,L-Valine|Betaine|L-Norvaline,C5H11NO2|C5H11NO2|C5H11NO2,C00183||C01799,HMDB0000883|HMDB0000043|HMDB0013716,6287|248|439575,80,88,90.90909091,100,0,1,1
neg_01086,270.9453191,3.832835889,,,,,,,85,87,96.59090909,98.86363636,0,0,0
neg_01087,272.9433869,3.833008,,,,,,,85,87,96.59090909,98.86363636,0,0,0
neg_01088,146.0456752,3.179327848,O-ACETYL-L-SERINE;N-ACETYL-DL-SERINE,O-Acetyl-L-Serine|N-Acetylserine,C5H9NO4|C5H9NO4,C00979|,HMDB0003011|HMDB0002931,99478|65249,77,88,87.5,100,0,1,1
neg_01089,260.022817,2.371625291,,,,,,,39,56,44.31818182,63.63636364,0,0,0
neg_01090,115.0035035,5.86971825,MALEIC ACID;FUMARATE,Maleic acid|Fumarate,C4H4O4|C4H4O4,C01384|C00122,HMDB0000176|HMDB0000134,444266|444972,84,88,95.45454545,100,0,1,1
neg_01091,232.0082294,2.369505672,,,,,,,28,53,31.81818182,60.22727273,0,0,0
neg_01092,281.0301647,5.620813627,,,,,,,82,87,93.18181818,98.86363636,0,0,0
neg_01093,246.0071742,2.373507025,,,,,,,33,53,37.5,60.22727273,0,0,0
neg_01094,276.0000296,2.366417089,,,,,,,42,57,47.72727273,64.77272727,0,0,0
neg_01095,326.0875483,3.383532638,,,,,,,31,53,35.22727273,60.22727273,0,0,0
neg_01096,398.0977744,4.511571492,,,,,,,36,87,40.90909091,98.86363636,0,0,0
neg_01097,133.0333492,5.155444453,,,,,,,2,88,2.272727273,100,0,0,0
neg_01098,379.0683501,4.586953691,,,,,,,68,86,77.27272727,97.72727273,0,0,0
neg_01099,125.0104451,4.909212109,,,,,,,11,87,12.5,98.86363636,0,0,0
neg_01100,148.0402026,2.378088162,,,,,,,61,88,69.31818182,100,0,0,0
neg_01101,126.055831,2.375954312,,,,,,,43,88,48.86363636,100,0,0,0
neg_01103,115.0034871,4.821480513,MALEIC ACID,Maleic acid,C4H4O4,C01384,HMDB0000176,444266,32,88,36.36363636,100,0,1,1
neg_01104,176.9356696,6.059578457,,,,,,,29,86,32.95454545,97.72727273,0,0,0
neg_01105,226.1809515,1.309036286,,,,,,,60,88,68.18181818,100,0,0,0
neg_01106,315.1741647,1.224296772,,,,,,,69,87,78.40909091,98.86363636,0,0,0
neg_01107,92.04738906,4.997361437,,,,,,,58,88,65.90909091,100,0,0,0
neg_01108,117.0191778,2.906344557,,,,,,,36,88,40.90909091,100,0,0,0
neg_01109,141.0148882,5.619402507,,,,,,,56,87,63.63636364,98.86363636,0,0,0
neg_01110,747.5179996,1.103855018,,,,,,,72,87,81.81818182,98.86363636,0,0,0
neg_01111,745.5007635,1.088168461,,,,,,,53,87,60.22727273,98.86363636,0,0,0
neg_01112,425.0801244,6.213017674,,,,,,,64,87,72.72727273,98.86363636,0,0,0
neg_01113,165.0405241,1.289090497,,,,,,,6,86,6.818181818,97.72727273,0,0,0
neg_01114,89.01677416,2.654233947,PYRUVATE (13C2),,,,,,5,87,5.681818182,98.86363636,1,1,0
neg_01115,333.1969095,1.206119802,,,,,,,44,87,50,98.86363636,0,0,0
neg_01116,129.0303695,2.385076354,,,,,,,28,88,31.81818182,100,0,0,0
neg_01117,125.00649,4.908702546,,,,,,,37,88,42.04545455,100,0,0,0
neg_01118,232.0165091,2.372834052,,,,,,,10,42,11.36363636,47.72727273,0,0,0
neg_01119,165.0413054,2.397685066,,,,,,,27,88,30.68181818,100,0,0,0
neg_01120,230.1214955,1.178948363,,,,,,,76,87,86.36363636,98.86363636,0,0,0
neg_01121,769.5023047,1.081423006,,,,,,,56,87,63.63636364,98.86363636,0,0,0
neg_01122,162.0227964,2.379875604,,,,,,,83,88,94.31818182,100,0,0,0
neg_01123,283.1909645,1.243567581,,,,,,,10,88,11.36363636,100,0,0,0
neg_01124,89.02984253,2.653877629,,,,,,,4,87,4.545454545,98.86363636,0,0,0
neg_01125,243.0440406,1.31673791,,,,,,,45,87,51.13636364,98.86363636,0,0,0
neg_01126,248.1442627,1.161956069,,,,,,,60,87,68.18181818,98.86363636,0,0,0
neg_01127,378.0720343,4.585118834,,,,,,,69,85,78.40909091,96.59090909,0,0,0
neg_01128,150.0349323,2.377265968,,,,,,,61,87,69.31818182,98.86363636,0,0,0
neg_01129,138.0558081,2.379491347,,,,,,,47,88,53.40909091,100,0,0,0
neg_01130,301.1584853,1.252162893,,,,,,,37,87,42.04545455,98.86363636,0,0,0
neg_01131,188.0561402,4.063648418,N-ACETYL-DL-GLUTAMIC ACID,N-Acetyl-L-glutamic acid,C7H11NO5,C00624,HMDB0001138,70914,17,88,19.31818182,100,0,1,1
neg_01132,334.2250032,1.080229761,,,,,,,10,88,11.36363636,100,0,0,0
neg_01133,175.0244726,3.479692815,D-GLUCURONOLACTONE,D-Glucuronolactone,C6H8O6,C02670,HMDB0006355,2724333,6,88,6.818181818,100,0,1,1
neg_01134,267.1232915,1.317863682,,,,,,,76,88,86.36363636,100,0,0,0
neg_01135,795.5164332,1.082579885,,,,,,,76,87,86.36363636,98.86363636,0,0,0
neg_01136,190.0435304,3.152225481,,,,,,,9,88,10.22727273,100,0,0,0
neg_01137,599.3197894,2.371244091,,,,,,,82,88,93.18181818,100,0,0,0
neg_01138,254.9127233,6.073463027,,,,,,,67,86,76.13636364,97.72727273,0,0,0
neg_01140,181.0715406,4.61430432,GALACTITOL;MANNITOL;D-SORBITOL,Galactitol|Mannitol|D-Sorbitol,C6H14O6|C6H14O6|C6H14O6,C01697|C00392|C00794,HMDB0000107|HMDB0000765|HMDB0000247,11850|6251|5780,73,88,82.95454545,100,0,1,1
neg_01141,157.0251789,3.278546975,(S)-DIHYDROOROTATE,(S)-Dihydroorotate,C5H6N2O4,C00337,HMDB0003349,439216,74,88,84.09090909,100,0,1,1
neg_01142,197.0676158,3.183998718,,,,,,,31,88,35.22727273,100,0,0,0
neg_01143,99.00864462,2.397886578,,,,,,,51,88,57.95454545,100,0,0,0
neg_01144,175.035727,6.223130149,,,,,,,64,87,72.72727273,98.86363636,0,0,0
neg_01145,540.053061,4.738646923,,,,,,,86,87,97.72727273,98.86363636,0,0,0
neg_01146,385.0616389,4.574901629,,,,,,,22,87,25,98.86363636,0,0,0
neg_01147,149.0605559,1.321361747,,,,,,,37,88,42.04545455,100,0,0,0
neg_01148,277.1438975,1.139440685,,,,,,,3,88,3.409090909,100,0,0,0
neg_01149,748.5195263,1.103848524,,,,,,,33,87,37.5,98.86363636,0,0,0
neg_01150,459.2929413,1.088640436,,,,,,,7,22,7.954545455,25,0,0,0
neg_01152,579.0265167,7.634734571,URIDINE 5'-DIPHOSPHOGLUCURONIC ACID,Uridine 5'-diphosphoglucuronic acid,C15H22N2O18P2,C00167,HMDB0000935,17473,44,87,50,98.86363636,0,1,1
neg_01153,535.0361448,6.04363389,,,,,,,82,87,93.18181818,98.86363636,0,0,0
neg_01154,301.2166007,1.137226706,"cis-5,8,11,14,17-Eicosapentaenoic acid","Cis-5,8,11,14,17-Eicosapentaenoic acid (EPA)",C20H30O2,C06428,HMDB0001999,446284,86,88,97.72727273,100,0,1,1
neg_01155,218.0665113,4.054948089,O-SUCCINYL-L-HOMOSERINE,O-Succinyl-L-Homoserine,C8H13NO6,,HMDB0255868,954,28,88,31.81818182,100,0,1,1
neg_01156,142.0156838,5.621504387,,,,,,,70,88,79.54545455,100,0,0,0
neg_01157,429.0869604,6.215687945,,,,,,,67,87,76.13636364,98.86363636,0,0,0
neg_01158,810.5290692,1.117023216,,,,,,,54,87,61.36363636,98.86363636,0,0,0
neg_01159,171.102387,1.315046624,,,,,,,31,88,35.22727273,100,0,0,0
neg_01160,214.1445207,1.32212481,,,,,,,9,88,10.22727273,100,0,0,0
neg_01161,327.2170614,1.088167129,,,,,,,3,87,3.409090909,98.86363636,0,0,0
neg_01162,136.0400914,3.637957993,TRIGONELLINE;4-AMINOBENZOATE;ANTHRANILATE,Trigonelline|4-Aminobenzoate|Anthranilate,C7H7NO2|C7H7NO2|C7H7NO2,C01004||C00108,HMDB0000875|HMDB0304171|HMDB0001123,5570|4876|227,11,88,12.5,100,0,1,1
neg_01163,378.0967269,4.018102021,,,,,,,85,87,96.59090909,98.86363636,0,0,0
neg_01164,552.1261687,4.035150049,,,,,,,80,86,90.90909091,97.72727273,0,0,0
neg_01165,227.9969308,2.372414452,,,,,,,34,87,38.63636364,98.86363636,0,0,0
neg_01166,264.9419461,6.86915719,,,,,,,44,87,50,98.86363636,0,0,0
neg_01167,788.5444152,1.142317886,,,,,,,74,87,84.09090909,98.86363636,0,0,0
neg_01168,170.9767983,6.467713525,,,,,,,68,88,77.27272727,100,0,0,0
neg_01169,387.1641105,4.91749723,,,,,,,78,87,88.63636364,98.86363636,0,0,0
neg_01170,597.303178,1.196092146,,,,,,,81,87,92.04545455,98.86363636,0,0,0
neg_01171,211.0832763,2.368900891,,,,,,,19,87,21.59090909,98.86363636,0,0,0
neg_01172,275.0210196,5.896494644,6-PHOSPHOGLUCONIC ACID,6-Phosphogluconic acid,C6H13O10P,C00345,HMDB0001316,91493,69,87,78.40909091,98.86363636,0,1,1
neg_01173,134.0080549,2.388681676,,,,,,,36,88,40.90909091,100,0,0,0
neg_01174,793.5024154,1.07825787,,,,,,,37,87,42.04545455,98.86363636,0,0,0
neg_01175,303.0576815,3.974626794,,,,,,,41,87,46.59090909,98.86363636,0,0,0
neg_01176,230.9964863,1.303815932,,,,,,,68,87,77.27272727,98.86363636,0,0,0
neg_01177,401.0986787,4.512464384,,,,,,,49,87,55.68181818,98.86363636,0,0,0
neg_01178,298.274525,2.366681471,,,,,,,56,87,63.63636364,98.86363636,0,0,0
neg_01179,356.1204936,2.627483494,,,,,,,24,80,27.27272727,90.90909091,0,0,0
neg_01180,212.1652131,1.312676514,,,,,,,12,88,13.63636364,100,0,0,0
neg_01181,148.0071947,2.436215316,,,,,,,58,88,65.90909091,100,0,0,0
neg_01182,216.1058786,1.200054196,,,,,,,67,87,76.13636364,98.86363636,0,0,0
neg_01183,125.0354222,2.378555285,THYMINE,Thymine,C5H6N2O2,C00178,HMDB0000262,1135,85,88,96.59090909,100,0,1,1
neg_01184,309.2792984,1.131285352,,,,,,,77,88,87.5,100,0,0,0
neg_01185,533.185438,2.618849647,,,,,,,7,52,7.954545455,59.09090909,0,0,0
neg_01186,194.0455266,2.735135886,,,,,,,7,88,7.954545455,100,0,0,0
neg_01188,277.9958601,2.365144081,,,,,,,17,45,19.31818182,51.13636364,0,0,0
neg_01189,381.0433649,5.357001831,,,,,,,62,87,70.45454545,98.86363636,0,0,0
neg_01190,377.0580096,3.969755476,,,,,,,73,87,82.95454545,98.86363636,0,0,0
neg_01191,206.0124257,1.331259109,,,,,,,59,87,67.04545455,98.86363636,0,0,0
neg_01192,118.9984116,6.107615474,,,,,,,42,88,47.72727273,100,0,0,0
neg_01193,329.1899673,2.29775677,,,,,,,38,88,43.18181818,100,0,0,0
neg_01194,213.9977878,2.373559447,,,,,,,32,87,36.36363636,98.86363636,0,0,0
neg_01195,483.2721302,1.14698196,,,,,,,37,88,42.04545455,100,0,0,0
neg_01196,359.0422402,4.597959199,,,,,,,32,79,36.36363636,89.77272727,0,0,0
neg_01197,288.928694,2.417155967,,,,,,,25,88,28.40909091,100,0,0,0
neg_01198,164.0506983,1.326498496,,,,,,,9,87,10.22727273,98.86363636,0,0,0
neg_01199,195.0328788,2.38839754,,,,,,,55,87,62.5,98.86363636,0,0,0
neg_01200,278.055878,3.98267444,,,,,,,33,86,37.5,97.72727273,0,0,0
neg_01201,227.1397787,2.377407447,,,,,,,81,88,92.04545455,100,0,0,0
neg_01202,136.991184,2.380000006,,,,,,,28,88,31.81818182,100,0,0,0
neg_01203,90.02967148,2.669092273,,,,,,,14,88,15.90909091,100,0,0,0
neg_01204,161.0087702,2.414535909,,,,,,,23,88,26.13636364,100,0,0,0
neg_01205,240.0510404,8.466002573,,,,,,,64,88,72.72727273,100,0,0,0
neg_01206,167.9969311,5.419967808,L-CYSTEIC ACID,L-Cysteic acid,C3H7NO5S,C00506,HMDB0002757,25701,63,88,71.59090909,100,0,1,1
neg_01207,217.0648064,1.327883705,,,,,,,21,87,23.86363636,98.86363636,0,0,0
neg_01208,206.0973813,1.229761441,,,,,,,44,87,50,98.86363636,0,0,0
neg_01209,857.5180253,1.107573961,,,,,,,76,87,86.36363636,98.86363636,0,0,0
neg_01210,237.0910393,1.350742275,,,,,,,29,88,32.95454545,100,0,0,0
neg_01211,173.1179357,1.237591857,,,,,,,44,88,50,100,0,0,0
neg_01212,571.288184,1.207577558,,,,,,,62,88,70.45454545,100,0,0,0
neg_01213,89.01359573,2.661001767,,,,,,,66,87,75,98.86363636,0,0,0
neg_01214,719.4864597,1.091312279,,,,,,,12,87,13.63636364,98.86363636,0,0,0
neg_01215,313.1187341,1.297250403,,,,,,,33,88,37.5,100,0,0,0
neg_01216,819.5181228,1.080196074,,,,,,,69,87,78.40909091,98.86363636,0,0,0
neg_01217,507.2718313,1.135374925,,,,,,,81,87,92.04545455,98.86363636,0,0,0
neg_01218,319.1811399,1.22486356,,,,,,,8,82,9.090909091,93.18181818,0,0,0
neg_01219,597.3031788,2.370869159,,,,,,,77,87,87.5,98.86363636,0,0,0
neg_01220,308.9913483,5.895063514,,,,,,,27,86,30.68181818,97.72727273,0,0,0
neg_01221,82.04098565,2.323011815,,,,,,,43,88,48.86363636,100,0,0,0
neg_01222,252.9347929,3.833145548,,,,,,,78,87,88.63636364,98.86363636,0,0,0
neg_01223,153.066707,2.376114931,,,,,,,24,88,27.27272727,100,0,0,0
neg_01224,228.0808408,5.002266283,,,,,,,67,87,76.13636364,98.86363636,0,0,0
neg_01225,195.0515882,2.394273247,,,,,,,24,88,27.27272727,100,0,0,0
neg_01226,382.1029853,4.790597858,,,,,,,11,79,12.5,89.77272727,0,0,0
neg_01229,303.0827575,6.573743302,,,,,,,80,87,90.90909091,98.86363636,0,0,0
neg_01230,254.9328753,3.832667302,,,,,,,74,87,84.09090909,98.86363636,0,0,0
neg_01231,387.0094026,6.025551227,,,,,,,79,86,89.77272727,97.72727273,0,0,0
neg_01232,239.0161661,5.635534066,L-CYSTINE,L-Cystine,C6H12N2O4S2,C00491,HMDB0000192,67678,67,87,76.13636364,98.86363636,0,1,1
neg_01233,331.1856107,1.205020804,,,,,,,12,86,13.63636364,97.72727273,0,0,0
neg_01234,383.0822401,3.963658123,,,,,,,20,77,22.72727273,87.5,0,0,0
neg_01235,152.0020685,2.823856861,,,,,,,75,88,85.22727273,100,0,0,0
neg_01236,135.0009295,6.054231089,,,,,,,56,88,63.63636364,100,0,0,0
neg_01237,137.9403076,6.185012793,,,,,,,31,88,35.22727273,100,0,0,0
neg_01238,243.0269213,5.595692593,,,,,,,64,88,72.72727273,100,0,0,0
neg_01239,343.0616377,2.37694684,,,,,,,65,88,73.86363636,100,0,0,0
neg_01240,491.0926218,4.02097044,,,,,,,51,86,57.95454545,97.72727273,0,0,0
neg_01241,281.0984085,1.346401613,,,,,,,70,88,79.54545455,100,0,0,0
neg_01242,797.5324428,1.088750709,,,,,,,41,87,46.59090909,98.86363636,0,0,0
neg_01243,162.0228075,1.373411222,,,,,,,68,88,77.27272727,100,0,0,0
neg_01244,389.0653457,3.990057148,,,,,,,58,87,65.90909091,98.86363636,0,0,0
neg_01245,278.2246967,1.071719372,,,,,,,70,87,79.54545455,98.86363636,0,0,0
neg_01246,320.2090162,1.089942528,,,,,,,2,83,2.272727273,94.31818182,0,0,0
neg_01247,206.1028897,4.318181169,"L-TRYPTOPHAN (2,3,3-D3)",,,,,,70,88,79.54545455,100,1,1,0
neg_01248,285.0934456,3.713020834,,,,,,,20,87,22.72727273,98.86363636,0,0,0
neg_01249,189.0336398,2.389169616,,,,,,,69,87,78.40909091,98.86363636,0,0,0
neg_01250,821.5340095,1.084527672,,,,,,,44,87,50,98.86363636,0,0,0
neg_01251,135.0587728,6.05588443,,,,,,,59,87,67.04545455,98.86363636,0,0,0
neg_01252,325.0769655,5.774658976,,,,,,,19,87,21.59090909,98.86363636,0,0,0
neg_01253,214.9960136,4.071031039,,,,,,,40,87,45.45454545,98.86363636,0,0,0
neg_01254,613.1387214,5.551557801,,,,,,,84,87,95.45454545,98.86363636,0,0,0
neg_01255,835.5333777,1.118557336,,,,,,,67,87,76.13636364,98.86363636,0,0,0
neg_01256,811.5300885,1.116888648,,,,,,,27,87,30.68181818,98.86363636,0,0,0
neg_01257,247.0468877,4.027812496,,,,,,,68,87,77.27272727,98.86363636,0,0,0
neg_01259,861.5493249,1.122123115,,,,,,,78,87,88.63636364,98.86363636,0,0,0
neg_01260,135.0008937,3.988947754,,,,,,,36,88,40.90909091,100,0,0,0
neg_01261,281.098424,2.408695738,,,,,,,71,87,80.68181818,98.86363636,0,0,0
neg_01262,217.0647798,2.373138524,,,,,,,20,86,22.72727273,97.72727273,0,0,0
neg_01263,242.0778335,3.756412894,CYTIDINE,Cytidine,C9H13N3O5,C00475,HMDB0000089,6175,46,88,52.27272727,100,0,1,1
neg_01264,287.1495426,1.328959082,,,,,,,9,88,10.22727273,100,0,0,0
neg_01265,196.0281695,1.560152826,,,,,,,73,87,82.95454545,98.86363636,0,0,0
neg_01266,743.4861773,1.083851322,,,,,,,12,87,13.63636364,98.86363636,0,0,0
neg_01267,273.9655054,5.247423323,,,,,,,67,87,76.13636364,98.86363636,0,0,0
neg_01268,219.9777091,5.620819505,,,,,,,61,87,69.31818182,98.86363636,0,0,0
neg_01269,465.3035825,1.149388901,,,,,,,30,87,34.09090909,98.86363636,0,0,0
neg_01270,197.0313503,2.609743676,,,,,,,10,83,11.36363636,94.31818182,0,0,0
neg_01271,189.0877672,3.273403743,,,,,,,26,87,29.54545455,98.86363636,0,0,0
neg_01272,391.2847174,1.271070603,URSODEOXYCHOLIC ACID;CHENODEOXYCHOLIC ACID;DEOXYCHOLATE,Ursodeoxycholic acid|Chenodeoxycholic acid (CDCA)|Deoxycholate,C24H40O4|C24H40O4|C24H40O4,C07880|C02528|C04483,HMDB0000946|HMDB0000518|HMDB0000626,31401|10133|222528,21,88,23.86363636,100,0,1,1
