"","neg_00005","neg_00007","neg_00012","neg_00031","neg_00035","neg_00040","neg_00042","neg_00049","neg_00055","neg_00069","neg_00070","neg_00092","neg_00097","neg_00099","neg_00110","neg_00121","neg_00122","neg_00145","neg_00151","neg_00164","neg_00175","neg_00177","neg_00196","neg_00205","neg_00223","neg_00227","neg_00228","neg_00231","neg_00232","neg_00233","neg_00235","neg_00236","neg_00240","neg_00242","neg_00245","neg_00246","neg_00252","neg_00254","neg_00255","neg_00256","neg_00259","neg_00261","neg_00262","neg_00268","neg_00270","neg_00272","neg_00276","neg_00277","neg_00280","neg_00281","neg_00285","neg_00289","neg_00290","neg_00291","neg_00294","neg_00297","neg_00298","neg_00301","neg_00306","neg_00308","neg_00312","neg_00326","neg_00344","neg_00350","neg_00355","neg_00361","neg_00369","neg_00382","neg_00384","neg_00387","neg_00403","neg_00412","neg_00417","neg_00418","neg_00424","neg_00435","neg_00447","neg_00457","neg_00463","neg_00467","neg_00472","neg_00474","neg_00489","neg_00491","neg_00500","neg_00509","neg_00520","neg_00525","neg_00553","neg_00554","neg_00565","neg_00572","neg_00597","neg_00602","neg_00631","neg_00637","neg_00642","neg_00657","neg_00689","neg_00691","neg_00714","neg_00788","neg_00835","neg_00843","neg_00847","neg_00851","neg_00890","neg_00906","neg_00931","neg_00932","neg_00981","neg_01017","neg_01033","neg_01036","neg_01047","neg_01065","neg_01074","neg_01075","neg_01079","neg_01080","neg_01081","neg_01083","neg_01088","neg_01090","neg_01103","neg_01131","neg_01133","neg_01140","neg_01141","neg_01152","neg_01154","neg_01155","neg_01162","neg_01172","neg_01183","neg_01206","neg_01232","neg_01263","neg_01272","neg_01288","neg_01299","neg_01317","neg_01334","neg_01414","neg_01415","neg_01419","neg_01423","neg_01433","neg_01440","neg_01452","neg_01468","neg_01495","neg_01507","neg_01515","neg_01543","neg_01593","neg_01625","neg_01631","neg_01633","neg_01637","neg_01656","neg_01660","neg_01663","neg_01667","neg_01670","neg_01688","neg_01693","neg_01713","neg_01747","neg_01761","neg_01796","neg_01820","neg_01839","neg_01844","neg_01846","neg_01866","neg_01948","neg_01965","neg_01994","neg_01996","neg_01997","neg_02129","neg_02138","neg_02140","neg_02240","neg_02250","neg_02283","neg_02287","neg_02348","neg_02417","neg_02425","neg_02426","neg_02433","neg_02434","neg_02439","neg_02485","neg_02520","neg_02571","neg_02689","neg_02697","neg_02730","neg_02743","neg_02751","neg_02791","neg_02800","neg_02808","neg_02813","neg_02819","neg_02945","neg_02956","neg_02959","neg_02960","neg_02966","neg_02981","neg_02999","neg_03049","neg_03097","neg_03129","neg_03140","neg_03165","neg_03236","neg_03353","neg_03408","neg_03440","neg_03444","neg_03527","neg_03544","neg_03701","neg_03781","neg_03904","neg_04035","neg_04165","neg_04189","neg_04205","neg_04366","neg_04402","neg_04408","neg_04426","neg_04440","neg_04451","neg_04513","neg_04730","neg_04838","neg_04974","neg_05053","neg_05184","pos_00001","pos_00002","pos_00003","pos_00004","pos_00005","pos_00006","pos_00007","pos_00008","pos_00012","pos_00013","pos_00015","pos_00020","pos_00022","pos_00024","pos_00025","pos_00030","pos_00032","pos_00033","pos_00035","pos_00039","pos_00041","pos_00044","pos_00048","pos_00049","pos_00055","pos_00056","pos_00057","pos_00059","pos_00061","pos_00065","pos_00071","pos_00090","pos_00095","pos_00096","pos_00097","pos_00106","pos_00108","pos_00109","pos_00114","pos_00117","pos_00126","pos_00128","pos_00131","pos_00138","pos_00139","pos_00142","pos_00143","pos_00154","pos_00156","pos_00160","pos_00167","pos_00170","pos_00189","pos_00203","pos_00219","pos_00223","pos_00241","pos_00257","pos_00260","pos_00271","pos_00292","pos_00296","pos_00307","pos_00384","pos_00393","pos_00399","pos_00400","pos_00410","pos_00424","pos_00432","pos_00493","pos_00505","pos_00520","pos_00524","pos_00548","pos_00551","pos_00559","pos_00566","pos_00573","pos_00574","pos_00578","pos_00606","pos_00647","pos_00669","pos_00671","pos_00703","pos_00709","pos_00767","pos_00778","pos_00795","pos_00828","pos_00916","pos_00917","pos_00942","pos_00947","pos_00951","pos_00972","pos_00983","pos_01004","pos_01005","pos_01017","pos_01096","pos_01110","pos_01114","pos_01126","pos_01127","pos_01130","pos_01143","pos_01173","pos_01176","pos_01239","pos_01249","pos_01268","pos_01289","pos_01297","pos_01299","pos_01315","pos_01339","pos_01343","pos_01353","pos_01365","pos_01375","pos_01381","pos_01403","pos_01418","pos_01419","pos_01451","pos_01459","pos_01562","pos_01575","pos_01581","pos_01589","pos_01629","pos_01684","pos_01749","pos_01774","pos_01781","pos_01882","pos_01901","pos_01918","pos_01950","pos_01972","pos_01994","pos_02071","pos_02083","pos_02105","pos_02118","pos_02150","pos_02188","pos_02197","pos_02203","pos_02272","pos_02362","pos_02363","pos_02439","pos_02442","pos_02524","pos_02580","pos_02701","pos_02742","pos_02748","pos_02778","pos_02882","pos_02911","pos_02928","pos_02952","pos_02975","pos_02997","pos_03025","pos_03034","pos_03048","pos_03209","pos_03290","pos_03397","pos_03487","pos_03552","pos_03593","pos_03724","pos_03730","pos_03734","pos_03785","pos_03840","pos_03848","pos_03892","pos_03991","pos_04016","pos_04019","pos_04064","pos_04124","pos_04142","pos_04180","pos_04224","pos_04228","pos_04264","pos_04342","pos_04403","pos_04500","pos_04511","pos_05013","pos_05143","pos_05533"
"neg_00070",0,0,0,0,0,0,-0.0932392847621185,0,0,-0.0096870584774177,NA,-0.208855410773033,-0.087020799758544,0,0,0,0,0,0,0,0,-0.141085145736136,0,0,-0.134226019983145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00117817547021388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00691600025279486,0,0,0,0,0,0,0,0,0,0,0,0.0212444907575622,0,0,0,0.0217057483750922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00831023833868958,0,0.00492976060825463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363264094437411,0,0,-0.0965764190309483,0,0,0,0,0.00576115020503653,0,0,0,0,0,0,0,0,0,0,0.0627905678236235,0,0,0,0,0,0,0,0,0,0,-0.165982709690994,0,0,0,-0.0278069078342794,0,0,0,0,0,0,0,-0.0228504863051459,0,0,0,0,0.0281349230625015,0,0,0,0,0,0.0421336032639675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0312985975395525,0,0,0,0,0,-0.0936510377351595,-0.0555923671222574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0158518669681292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120800619998841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112968929344774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000525079697625748,0,0,0,0,0,0,0,0,0,0,0,0,-0.0726717884010804,0,0,0,0,-0.0161487361469042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0038338706686399,0
"neg_00092",0,0,0,0,0,0,0,0,0,0,-0.208855410773033,NA,0,0,0,0,0,0.0238606515001614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0721875989227329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0830422414937015,0,0,0,0,0,0.113362704549136,0,0,0,0,0,0,0,0,-0.0485064709874853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172864651678461,0,0,0,0,0,0,0,0.00980017403254112,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239501690522426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.149671835853076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469048330805101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0491539011036721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0162052076293768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00861858795351633,0,0,-0.0443924722192222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018935391617628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0263050476109423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0970184509008156,0,0,0,0,0,0,0,0,0,-0.0170490894703709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"neg_00097",0,0,0,-0.0610606509184744,0,-0.00750685749312046,0,0,0,0,-0.087020799758544,0,NA,0,0,0,0,0,0,0,0,-0.308019767087126,0,0,-0.17876437434526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.067407422266134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00796269576256639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00559175891774433,0,-0.024840082690486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0230409869734435,0,0,0,0,0,0,0,0,0,0,0,-0.0355449731922233,0,0,0,0,0,0,0,0,-0.00812425805810175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0307437189595129,0,0,0,0,-0.0124135365954881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0367993173796949,0,0,0,0,0,0,0,0,0,0,-0.011002063312147,0,0,0,0,0,0,0,0,-0.038043255245478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352356910825185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377977767747654,0,0,0,0,0,0,0,0,-0.00476683603431858,0,0,-0.0046648725638293,0,0,0,0,0,0,0,0,0,0,0.0371521248986588,0.0306387289579501,0,0,0,0,0,0,0,-0.0565784380645765,0,0,0,0,0,0,0,0,0.0195081861668494,0,0,0,0,0,0,0,0.0323319351976576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00232970464013999,0,0,0,0,0,0,0,0,0.0565719681143663,0,-0.000658605515011121,0,0,0,0,0.0411479699977217,0,0,0,0,0,0,0,0,0,0.00625100494332696,0,0.0220916926421733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00553461362999595,0.0256251723625157,0,0,0,0,0,0,0
"neg_00099",-0.0660193632258969,0,0,0,0,0,0,0,-0.249989081556401,0,0,0,0,NA,0,-0.0547121245218033,0,0,0,0,-0.0172321484664689,0,0,-0.112976904472895,0,0,0,0,0,0,0,-0.364031802837494,0,0,0,0,0,0,0,0.0188971509346068,0,0.00985523939421306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.174616952614948,0,0,0,0,0,0,-0.0749539214254535,0,0,0,0.00338084334544435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125865700413494,0,0,0,0,0,0,0,0,0,0,0.0201125661993032,0,-0.0633866740613652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396470186689976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00746642089753414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.039469787424849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00504367860559553,0,0,0.0111482930412646,0,0,0,0,0,0,0,0,0,0,0
"neg_00110",0,0,0,0,0,-0.0422265651394003,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0137186418855076,0,0,0,0,0,-0.00350337412187802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.060834646782906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490820829527112,-0.0102459768200594,0,0,0,0,0,0,0,0,0,0,0.00219734561797967,0,0,0,0,0,0,0,0,0,0,0,-0.0341647526327548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00456420748374819,0,0,0,0,0,0,0,0,0.00654039654540029,0,0,0,0,0,0,0,0,0,0,0,0,-0.0288195221773821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0378094607629118,0,-0.0116965604957649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313278786707914,-0.0102076192265516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00984572137350739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00643261720211148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022015731009795,0,0,0,0,0,0,0,0,0,-0.484612087305138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"neg_00121",0,-0.0393423279610612,0,0,0,0,0,-0.114534017252846,-0.260704528830795,0,0,0,0,-0.0547121245218033,0,NA,0,0,-0.291287416866476,0,-0.0188315785443929,0,0,-0.0219133800377155,0,0,0,-0.0108482211456717,0,0,0,-0.0380542781838183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270837371072784,0,0,0,0,0,0,0,0,0,0.0259568894751773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0718052823343655,0,0,0,0.00317936251424745,0,-0.00179153706022597,0,0,0,0,0,0,0.0252606003037947,0,0,0,0,0,0,0,0,0,-0.0401451423846776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021924300174739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0062397051176934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0130550468460836,0,0,0,-0.0379838827591632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0644927011644095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196253551845958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659683152318093,0,0,0,0,0.00236832854926115,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0387393202223073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00227314179440167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.044153982021721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"neg_00122",0,0,0,-0.274059846414177,0,0,0,-0.0446143579121645,0,0,0,0,0,0,0,0,NA,-0.112032208787394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534336020599331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0336320739893703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016594413837697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021974585791863,0,-0.000342212582660498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0818781068958207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296241037746801,0,0,0,0,0,0.0278522691096406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444337427485661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400391732174304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"neg_00145",0,0,0,0,-0.0724396066574038,0,0,0,0,0,0,0.0238606515001614,0,0,0,0,-0.112032208787394,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0330285555932576,0,0,0,0,0,0,0,0,-0.0036680513939097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0012455400920147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0648960427764257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056284020747386,0,0,0,0,0,-0.03696876825049,0,0,0,0,-0.0317769170374432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0653758578386959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"neg_00151",0,-0.052496144243975,0,0,0,0,0,-0.287326681202368,-0.00787991426706157,0,0,0,0,0,0,-0.291287416866476,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00974933664432387,0,0,0,0,0,0,0,0,0.0210691677532178,0,0,0,0,0,0,-0.204065489620824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.224869042211401,0,-0.0230369858849369,0,0,0,0,0,0,-0.0846212292637226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0816974471442356,0,0,0,0,0,0,0,0,0,0,0,0,0.0155368608544513,0,0,0,0,0,0,0.00572938407995399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0266706418201994,0,0,0,0,0,-0.0177603773892567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626993791997686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00079865158038701,0,0,0,0,0,0,0,0,0,-0.0234701585425738,0,0,0,0,0,0,0,-0.0973771106508302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210262800995229,0,0,0,0,0,0,0,0,0,0,0.014524649838719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270365763986338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0098748091338504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366518302255929,0,0.0355672024321382,0.0133042166545202,0,0,0,0,0,0,0,0,0,0,0
"neg_00164",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.00522470288754537,0,0.00116271144230254,0,0,0,0,0,0,0,0.00302296837536386,0,0,0,0,0,0,0,0,0,0.00734312236518895,0,0,0,0,0,0,0,0.00290128091357219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455655094413007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462943027873359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0140082319542608,0,0,0,0,0,0,0.0308579505614321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.020471165424581,0,0,0,0,0,0,0,0,0,0,0,0.0268473899313927,-0.00337077396649031,0.00418249477244964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103453575012318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00108084768027576,0,0,0,0,0.012087523237433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
